#time pot_increment
1769073609 234505905655865.2
1769073610 234172545490917.7
1769073611 234140271098134
1769073613 234213668897870
1769073614 233988560812952.6
1769073615 233784401414641.2
1769073616 234184064688661.2
1769073618 233937362945266.2
1769073619 234139148847067
1769073620 233950223684515.7
1769073621 234809223030729
1769073623 234098760708056.4
1769073624 234074909648000.6
1769073625 233957976246491.9
1769073627 233772314641642.2
1769073628 233732377982947.7
1769073629 233041806592999.5
1769073630 232619543504364.1
1769073632 234718552884096.8
1769073633 234549312263265.4
1769073634 234124030706241.4
1769073636 233928010853032.5
1769073637 234272787020222.7
1769073638 234099160590619.4
1769073639 233951152444019.2
1769073641 234312310896914.8
1769073642 233963110222640.2
1769073643 233886216675325.8
1769073645 234509040219194.6
1769073646 234015481939147
1769073647 234294793460704.3
1769073648 234113195178689.5
1769073650 234555878076984.5
1769073651 234336471543471.2
1769073652 234188527894060.4
1769073653 234549983034020
1769073655 234302378329991.2
1769073656 233873278539451.8
1769073657 233456342918532.5
1769073659 233517899034583.2
1769073660 233292984441230.8
1769073661 232967131748944.6
1769073662 233479884392084.6
1769073664 233811825618900
1769073665 233906649384428.1
1769073666 234234114506406.4
1769073668 234595518048616.1
1769073669 234926440219863.9
1769073670 234792363465833
1769073671 234406760578754.2
1769073673 234708168836857.9
1769073674 234770576315788.2
1769073675 234933147927397.4
1769073677 234123218041676.8
1769073678 234483305841255.3
1769073679 234165489498570.5
1769073680 234838607949495.9
1769073682 234451315236097.7
1769073683 234756877113095.3
1769073684 234453753229795.7
1769073685 234833964151972.6
1769073687 234430521342745.1
1769073688 235427776860759.7
1769073689 233543181932207.8
1769073691 234184696761103.5
1769073692 234813247655247.4
1769073693 234523358594887.1
1769073694 234315767946183.7
1769073696 234402207077295.7
1769073697 234144050633341.6
1769073698 233767890134558.3
1769073700 234169269033775.7
1769073701 234185664218919.2
1769073702 234657332153421.4
1769073703 233543633412523.1
1769073705 233979479608908.1
1769073706 235184777255944.8
1769073707 234527047834032.5
1769073709 234551801854716.4
1769073710 234367533389123
1769073711 233896794214128.9
1769073712 233997577519811.2
1769073714 234387385623535.2
1769073715 234819800569529.1
1769073716 233551514968873.6
1769073717 233995771598552.1
1769073719 233267469353730.9
1769073720 233813128462093.9
1769073721 234081088478594.2
1769073723 234269781451269.1
1769073724 234228722541507.2
1769073725 233073294120089
1769073726 234605450615542.3
1769073728 234357317034573.4
1769073729 234458745312132.7
1769073730 234162200141991.2
1769073732 234127191068445.5
1769073733 234067040991087.5
1769073734 234098657512557.1
1769073735 234252870288623.4
1769073737 232682337966424.2
1769073738 234104410661710
1769073739 234175099579555.9
1769073741 234474482625961.6
1769073742 234158510902848.5
1769073743 234371480617019.8
1769073744 233732119994196.4
1769073746 233485263457549.1
1769073747 234658183516299.9
1769073748 235013524322855.6
1769073749 234188295704184.1
1769073751 234538502534588.8
1769073752 234632023456919.9
1769073753 234720049218852
1769073755 234319057302760.4
1769073756 234483602528318.8
1769073757 234340109184864.2
1769073758 234254573014383.1
1769073760 234322166067213.4
1769073761 233812676981778.4
1769073762 234233456635092.2
1769073764 234788416237939
1769073765 234339309419735.5
1769073766 235257388189988.4
1769073767 232728543751773.7
1769073769 234095200463288.1
1769073770 234555400797794.2
1769073771 234020667513047.6
1769073773 234465298226417.2
1769073774 234424690796967.7
1769073775 235203249250535.6
1769073776 234823721998548.2
1769073778 233661224685348.9
1769073779 233981324228479.6
1769073780 234245091927775.2
1769073781 234759418302294.8
1769073783 233961072111507.5
1769073784 234467117047113.7
1769073785 234711471092872.2
1769073787 234519333970368.6
1769073788 235057485606069.2
1769073789 234174867389679.4
1769073790 233780725074933.2
1769073792 234509698090508.8
1769073793 234755767761464.4
1769073794 234239957951624.2
1769073796 234000789479763.5
1769073797 234505815359801.9
1769073798 234269858847896.5
1769073799 234350377137166.3
1769073801 234393603152440.1
1769073802 234509839984323.3
1769073803 233403842207648.6
1769073805 233268733498612.6
1769073806 234076096396257.7
1769073807 234478674943169.3
1769073808 233914634136277.6
1769073810 234223304777729.8
1769073811 234270632814150.4
1769073812 234341076642682.4
1769073813 233893762846300.4
1769073815 234293697008513.5
1769073816 234179704678766.9
1769073817 234128171425700.2
1769073819 234584489029500.4
1769073820 234005846059287.2
1769073821 234670579875799.2
1769073822 233240290238783.2
1769073824 234413532783474.9
1769073825 234534181223004
1769073826 233958879207120
1769073828 234239171085932.9
1769073829 233358990863241.6
1769073830 233803066900793.4
1769073831 233889364138092.2
1769073833 233570851225780.2
1769073834 233749121452903.9
1769073835 233986084120942.7
1769073837 233571031817907
1769073838 234051974448013.2
1769073839 233855464416175
1769073840 233507205400843.8
1769073842 233605537813387.5
1769073843 234003549959403.2
1769073844 233923392854384.1
1769073845 233814895685040.7
1769073847 235016826578869.8
1769073848 231947908488757.9
1769073849 234065067377142.1
1769073851 234093717027970.2
1769073852 234249529334295.6
1769073853 233778790159299.9
1769073854 233220218713934.9
1769073856 233721361863269.3
1769073857 234208986402034.4
1769073858 233748553877651.8
1769073860 233711674385657.1
1769073861 233624499986606.2
1769073862 233482309486345.5
1769073863 234215216830377.8
1769073865 233209396085820.9
1769073866 233560002798788.5
1769073867 234820006960531.1
1769073869 233865216390974.6
1769073870 234135640200048.3
1769073871 234303887564186.6
1769073872 234172119809477.2
1769073874 234423233160521.8
1769073875 232682673351798.9
1769073876 234313033265418.7
1769073877 234617576086850.3
1769073879 234028329778961.9
1769073880 233713106223228
1769073881 233849659669272.4
1769073883 234297979621782.1
1769073884 232484912074516.5
1769073885 234568958106673.1
1769073886 233877470856659.6
1769073888 233960272346376.5
1769073889 233925585758768.7
1769073890 234259565096718.9
1769073892 233337513299697.1
1769073893 233851813875344.6
1769073894 234242060559946.8
1769073895 234000325100010.2
1769073897 234016384899778
1769073898 234276282767801.1
1769073899 233907771635494.8
1769073901 234501377953280.3
1769073902 234994600847949.3
1769073903 233601616384368.4
1769073904 234490555325164.6
1769073906 234152473966069.4
1769073907 234676436220451.8
1769073908 234316271024247.2
1769073909 234409521058393.9
1769073911 233332340625236.7
1769073912 234582412220052.7
1769073913 234074496866000.4
1769073915 233958659916681
1769073916 233449738406498.3
1769073917 234337851783292.6
1769073918 233983465535114.6
1769073920 234267782038448.7
1769073921 234288782322801.6
1769073922 234577200847277.1
1769073924 234994084870446.7
1769073925 232428309342491
1769073926 233384738140618.1
1769073927 233955718844917.4
1769073929 234764268490820.5
1769073930 233897761671946.9
1769073931 234572892435132.6
1769073933 234149571592618.1
1769073934 234528866654729.1
1769073935 234237029779298
1769073936 234106784158220.9
1769073938 234129216280143.7
1769073939 234161916354365.1
1769073940 233988393120264
1769073941 234416035274363.3
1769073943 233731307329630.2
1769073944 234082442919537.8
1769073945 233815695450169.4
1769073947 234373273638838.6
1769073948 233807220519688.9
1769073949 234184077588098.6
1769073950 234204200710699.5
1769073952 234157672439407.6
1769073953 234509182113006.2
1769073954 234192230032640.6
1769073956 234069092001660.6
1769073957 234242189554321
1769073958 233698839445282.2
1769073959 234504022337980.2
1769073961 234040081166581.9
1769073962 233910841701633.5
1769073963 233485456949110.7
1769073965 233609678532845.6
1769073966 234031890023727.5
1769073967 233971133672805
1769073968 234341605519622.4
1769073970 234796310693726.9
1769073971 233064187117172
1769073972 232874204200737.9
1769073973 233718898070693.2
1769073975 234422033512830.2
1769073976 234602522443213.2
1769073977 234363869948855.2
1769073979 233903734111538.1
1769073980 234215784405630.9
1769073981 234452966364104.8
1769073982 233876864583092.2
1769073984 233877780443160.6
1769073985 233935776314443.3
1769073986 234095213362726.7
1769073988 233684275980273.1
1769073989 234445936170632.8
1769073990 234289246702552.9
1769073991 234591583720159.7
1769073993 234106526169470.2
1769073994 234451431331034.5
1769073995 234482080394685.9
1769073997 234023853674125.1
1769073998 234634203461869.9
1769073999 233992920822850.6
1769074000 232759644295740.7
1769074002 232708214238174.1
1769074003 233321505097682.4
1769074004 234229754496512.1
1769074005 234308428166210.6
1769074007 234856899351962.8
1769074008 234269420267017.3
1769074009 234615473478527.7
1769074011 234490065146538.5
1769074012 234358710173832.2
1769074013 234433875196512
1769074014 234027091432955.2
1769074016 233882824123246.7
1769074017 233956015531980.9
1769074018 234004440020593.9
1769074020 234192565418016.4
1769074021 234299463057102.4
1769074022 233915614493533
1769074023 233991746974032.7
1769074025 233812083607651.3
1769074026 234108848068231.7
1769074027 234051897051389.8
1769074029 234140503288010.5
1769074030 233776700450414.7
1769074031 234143121873835.7
1769074032 233676536317737.2
1769074034 234325352228293.7
1769074035 234261345219103.9
1769074036 234144257024343.2
1769074037 234195570986967.2
1769074039 234185432029045.1
1769074040 234184129185851.2
1769074041 233959769268313.1
1769074043 234511426615143.3
1769074044 234734058008046.3
1769074045 232690322718275.7
1769074046 234539160405903.7
1769074048 234321134112208.2
1769074049 234037230390880.2
1769074050 234591403128035.7
1769074052 234361986630971.6
1769074053 234240319135874.8
1769074054 234058359669608.5
1769074055 234773001410050.1
1769074057 234369855287884.7
1769074058 234412062247591.7
1769074059 234246214178842.4
1769074061 234285854150473.8
1769074062 234277688806497.1
1769074063 233939104369335.1
1769074064 235441708253329.6
1769074066 234895971748339.2
1769074067 234564236912525.5
1769074068 234538941115465.9
1769074069 234330331411192.8
1769074071 234718217498718.1
1769074072 234397395587083.1
1769074073 233977041615210
1769074075 235113649757220.9
1769074076 234951684419175.3
1769074077 233991269694841.1
1769074078 234761572508369.9
1769074080 234646561123054.2
1769074081 234422884875708.7
1769074082 234865954757130
1769074084 234967241140877.6
1769074085 233387047139942.6
1769074086 234298921280724.9
1769074087 233896691018626.7
1769074089 234299604950917
1769074090 234188476296307.9
1769074091 234305512893318.9
1769074093 234491832369482.4
1769074094 234212907831053.5
1769074095 234365172792049.1
1769074096 232992930624071.1
1769074098 234853119816755.4
1769074099 234189482452437.8
1769074100 234128751900391.3
1769074101 234039668384578.6
1769074103 234000712083139
1769074104 234289543389616.4
1769074105 234237752147799.3
1769074107 234225781469741.5
1769074108 234398337246026.2
1769074109 234019313072104.1
1769074110 234380716614313.8
1769074112 233637089837666.9
1769074113 232704021920968.1
1769074114 234613693356143.4
1769074116 234573846993510.3
1769074117 234106848655408.5
1769074118 234314568298489
1769074119 234022150948367.1
1769074121 234038584831823.7
1769074122 234082649310539.4
1769074123 234185870609920.1
1769074125 234165592694070.2
1769074126 234012360275256.6
1769074127 233743045817812.7
1769074128 233852897428099.6
1769074130 234083216885792.1
1769074131 234414667933979.5
1769074132 233543826904084.3
1769074133 233805543592806.9
1769074135 233668912750135.2
1769074136 234214417065249
1769074137 234095097267789.8
1769074139 233851194702342.8
1769074140 233964090579895.6
1769074141 234042957741158.3
1769074142 234184000191474
1769074144 233994636448044.8
1769074145 234343076055505.5
1769074146 234147017503980
1769074148 234172068211727.2
1769074149 234008748432741.4
1769074150 234458848507634.9
1769074151 233830929685930.2
1769074153 234353898683619.5
1769074154 234061313640809.4
1769074155 233753429865051.4
1769074157 234456217022372.3
1769074158 234494141368806.7
1769074159 234444414036999.9
1769074160 233723528968779.1
1769074162 233994236565481.9
1769074163 234023092607311.6
1769074164 233529095746388.7
1769074165 234231934501459.2
1769074167 233697459205463.9
1769074168 234358194196329.6
1769074169 233970011421736.5
1769074171 233996390771554.1
1769074172 233680664137755
1769074173 233483470435727.8
1769074174 233771708368078.9
1769074176 233171110555132.9
1769074177 232661376380384
1769074178 232674791795448.4
1769074180 233796307595511.7
1769074181 234678693622026.2
1769074182 235101382392098.5
1769074183 234270232931584.6
1769074185 234037049798753.3
1769074186 234560147790819.8
1769074187 234117580987460.6
1769074189 234015856022838.5
1769074190 233673517849346.1
1769074191 234171784424101.3
1769074192 234027852499771.6
1769074194 233998699770878.4
1769074195 233919458525927.6
1769074196 234199634309800.7
1769074197 233640379194246.8
1769074199 233671582933712.9
1769074200 234382496736698.1
1769074201 234057237418541.3
1769074203 234443330484245
1769074204 233795636824758.4
1769074205 234636963941508.8
1769074206 234201104845684
1769074208 234264324989180.6
1769074209 233582680010024.7
1769074210 234619498103046.2
1769074212 234510639749450.4
1769074213 233996622961430.6
1769074214 232251638645623.2
1769074215 234771440578106.2
1769074217 234650134267260.1
1769074218 234378691402615.7
1769074219 234568506626360.6
1769074221 234341579720747.6
1769074222 234094826379600
1769074223 233988612410703
1769074224 233967986210039.8
1769074226 234326061697357.6
1769074227 234187857123306.1
1769074228 234608688374369.5
1769074229 233500510592747.7
1769074231 232924976386987.3
1769074232 233399133912938.3
1769074233 232376376206860.9
1769074235 233343730828603
1769074236 233554739828263.2
1769074237 234307331714015.4
1769074238 234107261437411.2
1769074240 234509169213568.8
1769074241 233921445039310.5
1769074242 233339796500147.9
1769074244 233153502822857.8
1769074245 233043406123257.1
1769074246 233620243172211.2
1769074247 234307047926389.3
1769074249 234002853389773.9
1769074250 234476236949470.9
1769074251 234439705742289.4
1769074253 234382212949072
1769074254 233847763451951.4
1769074255 233204494299546.2
1769074256 233098344827837.2
1769074258 233839017633284
1769074259 233845867234627.6
1769074260 234335207398589.7
1769074261 234432043476378.1
1769074263 234538425137961.4
1769074264 235292681051161.1
1769074265 235027352519923.2
1769074267 234812718778307.5
1769074268 234589635905089
1769074269 234655642327098.7
1769074270 234843535534645.2
1769074272 234667819396159.7
1769074273 234159594455603.4
1769074274 233610052616533.7
1769074276 233960814122756.2
1769074277 234628437413279.4
1769074278 234029477828903.9
1769074279 233274409251137.9
1769074281 231922032217006.9
1769074282 233251164464649.8
1769074283 234513580821215.7
1769074285 234458229334632.9
1769074286 234551827653591.3
1769074287 234447742091893.8
1769074288 234081681852721.4
1769074290 233489055892191.4
1769074291 234187005760427.6
1769074292 233737460361346.1
1769074293 233891247455977.5
1769074295 233917755800167.9
1769074296 234550963391272.6
1769074297 233803479682796.7
1769074299 233950559069891.5
1769074300 233974887409135.6
1769074301 233663804572861.8
1769074302 234383902775391.2
1769074304 234357110643571.9
1769074305 234947517900842.5
1769074306 232760250569305
1769074308 232967015654007.8
1769074309 233699381221659.7
1769074310 234451379733284.7
1769074311 234344082211633
1769074313 233702941466428.2
1769074314 234092530279713.1
1769074315 233735306155273.8
1769074317 234267008072194.8
1769074318 234417854095059.8
1769074319 233841920006733.5
1769074320 234325068440664.7
1769074322 233398192253995.1
1769074323 234364940602172.7
1769074324 233486682395680.1
1769074325 234208651016658.6
1769074327 233703212354615.4
1769074328 233682057277013.8
1769074329 233867628585798.2
1769074331 233564723992938.4
1769074332 233881740570491.9
1769074333 234099663668684.6
1769074334 233938781883396.9
1769074336 235181965178554.4
1769074337 232894649809277
1769074338 232687265551572.5
1769074340 234626644391457.8
1769074341 234054077056336.4
1769074342 234777761302511.6
1769074343 233575378928363.9
1769074345 234428096248484.2
1769074346 233933093231430.9
1769074347 234141380449766.7
1769074349 232968692580889.8
1769074350 234584308437373.7
1769074351 233911189986448.7
1769074352 233984033110369.7
1769074354 234348790506346.3
1769074355 232967325240508.9
1769074356 233879573464982.2
1769074357 234442414624179.6
1769074359 233884771938320.3
1769074360 233822557950951.4
1769074361 234318825112884.3
1769074363 233145556769320.4
1769074364 234487678750589.8
1769074365 234227200407874.1
1769074366 234200988750744.3
1769074368 233910957796572.2
1769074369 234352428147736.3
1769074370 233908197316935.5
1769074372 233829523647236.9
1769074373 234015340045336
1769074374 234301823654176.2
1769074375 234498733568580.2
1769074377 234531356246177.1
1769074378 234288614630113.5
1769074379 234398272748836.3
1769074381 234339722201738.7
1769074382 235063367749599.7
1769074383 232979979588756.8
1769074384 234486027622579.7
1769074386 234291297713124.8
1769074387 234344881976764.6
1769074388 234304661530440.5
1769074389 233960091754252.1
1769074391 234270452222023.7
1769074392 234398143754462.2
1769074393 233597424067159.4
1769074395 234188669787872.2
1769074396 234148539637613
1769074397 234647657575248.4
1769074398 232314071923430.2
1769074400 233100021754721.3
1769074401 233919755212991.1
1769074402 234210250546915.2
1769074404 234159942740419.6
1769074405 233508495344600.4
1769074406 233978099369090
1769074407 233908184417498.1
1769074409 234109454341796.2
1769074410 234212998127115.4
1769074411 234150513251561.3
1769074413 234262170783107.3
1769074414 233916801241787.8
1769074415 234736831387123.5
1769074416 234393551554688.6
1769074418 234282577693331.6
1769074419 233985839031628.8
1769074420 234093368743154.6
1769074421 234165476599133.5
1769074423 234480777551492
1769074424 234237519957922.9
1769074425 234261616107292.5
1769074427 233743394102625.8
1769074428 234420795166823.5
1769074429 234861117468045.5
1769074430 234167411514766.8
1769074432 234067647264655.1
1769074433 234190179022067.8
1769074434 234144463415342
1769074436 233734622485081.8
1769074437 234219383348711.1
1769074438 233785601062334.6
1769074439 234300688503671.8
1769074441 233711016514342.8
1769074442 233864300530906.1
1769074443 233568181042204.4
1769074445 234014179095953.1
1769074446 233515448141445.1
1769074447 234120393064850
1769074448 234209166994161.1
1769074450 233678097149682.3
1769074451 233810664669517.8
1769074452 233887197032581.3
1769074453 233892795388485.2
1769074455 233615754167936.7
1769074456 233619520803707.1
1769074457 233920116397241.8
1769074459 233744103571692.7
1769074460 233532230309716.6
1769074461 233699020037409.1
1769074462 232933722205655
1769074464 232980534264571.6
1769074465 232307067528833.5
1769074466 235053435182675.9
1769074468 234346094523893.7
1769074469 233979466709470.9
1769074470 234178066450194.3
1769074471 233957434470114.5
1769074473 233764046102163.9
1769074474 233505734864960.6
1769074475 233803492582234.7
1769074477 234171152351662
1769074478 233863900648343.2
1769074479 233847479664325.5
1769074480 234104217170145.9
1769074482 234409521058393.9
1769074483 233622810160283.9
1769074484 233500575089934.7
1769074485 234131409184528.1
1769074487 234012308677506.8
1769074488 234306996328639.6
1769074489 234045756919110.3
1769074491 233421591833735.2
1769074492 233739059891606.4
1769074493 234178014852444.6
1769074494 234296973465654.2
1769074496 234677674566458.5
1769074497 234384405853456.4
1769074498 234015868922275.3
1769074500 233713635100168
1769074501 232240235542816.8
1769074502 232039262305582
1769074503 232814879687386.5
1769074505 233116313744365
1769074506 233652904548120.5
1769074507 233776855243666.6
1769074509 234009754588871.1
1769074510 233876838784217.2
1769074511 234312426991853.6
1769074512 234539534489594.1
1769074514 233609497940718.8
1769074515 234092427084213.7
1769074516 234340186581488.8
1769074517 234109015760918.2
1769074519 233947166517812.5
1769074520 234143121873835.7
1769074521 234356014191379.6
1769074523 234137742808373.8
1769074524 233820132856691
1769074525 233524684138741.2
1769074526 234066202527646.7
1769074528 233903953401975.2
1769074529 233780583181121.6
1769074530 233959356486310.4
1769074532 233729823894309.5
1769074533 234145495370347.2
1769074534 233515241750446.2
1769074535 233995500710363.4
1769074537 233866351541479.1
1769074538 234105274924025.9
1769074539 233843958117869.1
1769074541 233544716965277.9
1769074542 232521288488446
1769074543 233491197198826.2
1769074544 234256869114270
1769074546 235166202065853.9
1769074547 234473760257457.3
1769074548 233729914190373.6
1769074549 233581067580329.7
1769074551 233796771975262.2
1769074552 233899761084767.2
1769074553 233847879546888.1
1769074555 233695833876331.6
1769074556 233545387736029.5
1769074557 234234772377723.5
1769074558 233999641429821.6
1769074560 234036121039250.4
1769074561 234414500241292.9
1769074562 233844022615056.3
1769074564 234101585684883.3
1769074565 234289543389616.4
1769074566 233834438332949
1769074567 234211256703046.3
1769074569 232771602074361.9
1769074570 233038839722358.1
1769074571 234204033018010.1
1769074573 233433433517420
1769074574 234223382174354.2
1769074575 233799145471774.3
1769074576 233979982686973.5
1769074578 233708010945391.1
1769074579 233500755682061.6
1769074580 233871433919880.4
1769074581 234309434322338
1769074583 233989541170208.9
1769074584 233875626237087.6
1769074585 234393383862002
1769074587 233911499572949.8
1769074588 232860169612671.6
1769074589 234378485011614.1
1769074590 234164147957065.8
1769074592 233939233363710.5
1769074593 234232360182899.8
1769074594 233707353074075
1769074596 233837972778839.7
1769074597 233516686487452.2
1769074598 233748618374838.8
1769074599 233672098911215.5
1769074601 234118974126719.3
1769074602 233645139086707.8
1769074603 233763684917913.2
1769074605 234066215427084.1
1769074606 233883972173191.6
1769074607 234006723221043.4
1769074608 234005588070535.9
1769074610 233605202428011.8
1769074611 233637605815169.5
1769074612 233666616650248.4
1769074613 234169023944463
1769074615 234135885289362.1
1769074616 233457091085908.7
1769074617 233890821774536.9
1769074619 234165502398008.3
1769074620 234288253445859.9
1769074621 233935247437503.3
1769074622 233930461746169.6
1769074624 233782711588317.9
1769074625 233741601080804.2
1769074626 233826866363096.7
1769074628 234914392145180.4
1769074629 234538063953710.8
1769074630 232942222935008.8
1769074631 232421034059705.7
1769074633 232976045260300.2
1769074634 233624525785481
1769074635 233479445811206.4
1769074637 234078315099517.2
1769074638 234702286693327.8
1769074639 234262931849923.8
1769074640 233987683651200.1
1769074642 234677635868146.2
1769074643 234381322887878.4
1769074644 234647618876934.2
1769074645 234077502434951
1769074647 234273535187600.7
1769074648 234035772754434.2
1769074649 234388494975164.9
1769074651 234098347926053.2
1769074652 234187741028366.4
1769074653 234306531948886.8
1769074654 234033670146111.7
1769074656 234430392348370.5
1769074657 234802979702948.3
1769074658 234810358181233.6
1769074660 234408888985951.6
1769074661 233959575776749.4
1769074662 234831926040839.9
1769074663 234243028017764.8
1769074665 234832829001468
1769074666 234032083515291.7
1769074667 233844822380185
1769074669 234187470140177.7
1769074670 234109841324921.8
1769074671 234136865646617.5
1769074672 234588758743332.8
1769074674 234322565949779.2
1769074675 234637686310010.8
1769074676 234498604574203.2
1769074677 234371970795644.6
1769074679 233987786846699.4
1769074680 234351641282045
1769074681 233997500123183.8
1769074683 234191559261886.1
1769074684 233135533906332.1
1769074685 233193155693926.7
1769074686 233253383167909.9
1769074688 235393735245032.2
1769074689 234771943656168.5
1769074690 234358129699141.5
1769074692 234566236325349.4
1769074693 233691809251810.3
1769074694 234216984053324.5
1769074695 234442556517991.2
1769074697 234389526930170.1
1769074698 234448696650272.8
1769074699 234351976667423.8
1769074701 234480455065553.6
1769074702 234007832572673
1769074703 234473889251834.5
1769074704 234061829618312
1769074706 233924386111077.1
1769074707 234414680833416.9
1769074708 234780379888336.7
1769074709 234612106725323.4
1769074711 234158188416910.2
1769074712 234066860398963.8
1769074713 234038365541384.6
1769074715 234676836103014.6
1769074716 234224968805174.3
1769074717 234350609327039.9
1769074718 234463324612468.8
1769074720 233934086488123.9
1769074721 234535445367884.2
1769074722 234629985345787.2
1769074724 234245646603590
1769074725 233946586043122.8
1769074726 234024201958941.2
1769074727 234148333246611.2
1769074729 234493096514365.8
1769074730 233985697137814.3
1769074731 234018177921598.5
1769074733 234528595766540.4
1769074734 234955076971254.6
1769074735 234589532709586.7
1769074736 234225820168055.6
1769074738 234026304567263.9
1769074739 234321998374526.9
1769074740 234028045991335.8
1769074741 234200317979992.6
1769074743 234424536003715.7
1769074744 234401329915539.5
1769074745 234219796130711
1769074747 234173951529613.9
1769074748 234589197324210.8
1769074749 234592189993727
1769074750 234117838976211.9
1769074752 234120212472723.2
1769074753 233725605778226.9
1769074754 234238448717428.7
1769074756 233336171758192.7
1769074757 234442879003932.4
1769074758 233985052165937.5
1769074759 234242924822262.5
1769074761 234231715211020.2
1769074762 234277585610995
1769074763 234327016255738.3
1769074765 234612751697203.1
1769074766 234191185178198
1769074767 234542462661920.3
1769074768 234551595463714
1769074770 234009702991119.1
1769074771 234219228555458.7
1769074772 234084081148110.4
1769074773 233690815995117.4
1769074775 233385112224306.4
1769074776 235622855055030.7
1769074777 235563362848989
1769074779 234860240306289.4
1769074780 234631326887293.4
1769074781 235088405557909.2
1769074782 233935789213881.1
1769074784 234669728512918
1769074785 234564727091153.8
1769074786 234699577811440.8
1769074788 234470844984568.6
1769074789 234212972328240.5
1769074790 234526957537967.7
1769074791 234275005723482.1
1769074793 234501094165654.2
1769074794 234750633785316.2
1769074795 234078972970834.9
1769074797 233756216143564
1769074798 233088270367101.5
1769074799 235052596719234.9
1769074800 234789731980570.4
1769074802 235020928600016.5
1769074803 234078624686021
1769074804 234444697824627.9
1769074805 234742197553148.2
1769074807 234419492323629.6
1769074808 234219667136336.8
1769074809 233921367642685.9
1769074811 234127178169008.1
1769074812 234680602738784.7
1769074813 234653862204715
1769074814 234603593096530.8
1769074816 234883304500653.9
1769074817 234363160479790.4
1769074818 234592589876290.8
1769074820 234041061523837.2
1769074821 233994223666044.5
1769074822 234088673347881.1
1769074823 233793676110247.4
1769074825 234597233673813.2
1769074826 234337529297351.4
1769074827 234650714741949.7
1769074829 234526493158214.9
1769074830 233955267364601.8
1769074831 234372215884960.7
1769074832 234308621657772
1769074834 234238603510680.6
1769074835 234557993584744.6
1769074836 235030512882126
1769074837 233670112397829.7
1769074839 232790112767265.1
1769074840 233878580208289.2
1769074841 234933947692526.1
1769074843 234398737128589.2
1769074844 234670360585360.3
1769074845 234649450597068.1
1769074846 234360941776529
1769074848 234449999493466.4
1769074849 234331169874632
1769074850 234193223289331.8
1769074852 234804940417456.3
1769074853 234576336584961.4
1769074854 234474134341148.3
1769074855 234488181828652.1
1769074857 234595350355929.7
1769074858 233575249933989.7
1769074859 233596624302032
1769074861 234391990722743.6
1769074862 234912199240796
1769074863 234633468193928.2
1769074864 233861514252391.6
1769074866 234231457222268.8
1769074867 234550047531207.6
1769074868 234772678924110.2
1769074869 233285799454507.4
1769074871 234193158792143.4
1769074872 233673879033596.8
1769074873 233936511582386.8
1769074875 234480764652054.6
1769074876 233784285319701.5
1769074877 234314439304114.8
1769074878 233281865126050.9
1769074880 234224104542858.5
1769074881 234278759459814.8
1769074882 234074883849125.9
1769074884 233980640558290.6
1769074885 234498230490515.1
1769074886 234654468478282.3
1769074887 235291416906279.1
1769074889 233485547245175.6
1769074890 234510110872512.1
1769074891 234272606428095.4
1769074893 234354840342562.8
1769074894 234243518196389.8
1769074895 234016875078405.6
1769074896 234986616096096.2
1769074898 233030816272193.3
1769074899 234672450294245.4
1769074900 234463195618094.6
1769074901 234812473688994.3
1769074903 234382870820386.2
1769074904 234219512343084.9
1769074905 234686188195248.3
1769074907 234276863242490.8
1769074908 234793511515774.8
1769074909 234259449001782.8
1769074910 234165515297445.7
1769074912 232759425005300.4
1769074913 234475385586589.7
1769074914 234696365851485.5
1769074916 234895533167464.2
1769074917 234324204178348.8
1769074918 234612261518575.3
1769074919 234302429927743.8
1769074921 234392003622180.8
1769074922 234537186791957.6
1769074923 234640795074463.8
1769074925 234275586198174.6
1769074926 233814482903037.8
1769074927 234065609153519.6
1769074928 234458603418320.1
1769074930 234477036714599.6
1769074931 234432611051630.3
1769074932 234092865665089
1769074933 234194655126901.7
1769074935 234306299759010.2
1769074936 233771127893387.4
1769074937 234146166141101.7
1769074939 234249193948918.2
1769074940 234059494820112.9
1769074941 233481948302094.9
1769074942 233922193206689.6
1769074944 234449496415401.2
1769074945 234286795809417.1
1769074946 234442995098869.2
1769074948 233966012596091.5
1769074949 234551866351903.7
1769074950 234240706119002.9
1769074951 234263886408304.3
1769074953 234408089220822.9
1769074954 233938317503643.8
1769074955 234131667173279.4
1769074957 234181716991024.8
1769074958 234227845379750.8
1769074959 233920645274181.8
1769074960 234260016577035.1
1769074962 233971056276178.9
1769074963 234547686934133.2
1769074964 234205787341518.4
1769074965 234727801780829.2
1769074967 232743919881351.1
1769074968 233750746782036.3
1769074969 234263022145985.8
1769074971 234137949199374.2
1769074972 234197583299227.7
1769074973 233985890629377.8
1769074974 234062706780068.2
1769074976 233932035477550.9
1769074977 234726382842697.5
1769074978 233700980751917.2
1769074980 234710426238429.6
1769074981 234136736652243.3
1769074982 234309473020651.7
1769074983 234053690073209
1769074985 234093149452715.1
1769074986 234014927263332
1769074987 234319470084762.3
1769074989 234573253619382
1769074990 233126439802849.8
1769074991 234293116533822.4
1769074992 234217874114515.2
1769074994 234291658897376.4
1769074995 233990715019025.7
1769074996 233986625897320.1
1769074997 233726960219170.4
1769074999 233838295264778.1
1769075000 234164780029504.2
1769075001 232594054215739.5
1769075003 233955009375850.5
1769075004 234571292904872.2
